ch_1,ch_10,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_11,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_12,ch_120,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_2,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_3,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_4,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_5,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_6,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_7,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_8,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_9,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12047796.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12047796.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12047796.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.50003052,0,0,12047796.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.9024353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.50003052,0,0,12047796.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.9024353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.50003052,0,0,12047796.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65072E+11,0,0,127.9297791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,6224,0,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0.464576006,12712,0,0,0,0,12712,0.0078336,32,0,0,2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.50003052,0,0,12047796.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65072E+11,0,0,127.9297791,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,0,0,0,0,27.42580032,0,0,0,0,0,0
4384,0,1024,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,6224,0,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0.464576006,12712,0,0,0,0,12712,0.0078336,32,0,0,2592,4269056,2560,0,128,0,0,8200,12688,0,-8,0,0,0,6448,66.50003052,0,12560,12047796.21,12712,0,6224,0,0,-16,-8,0,0,0,-14464,0,0,0,0,3.65072E+11,0,0,127.7813416,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,0,1888,2496,0,27.42580032,384,58820,0,2560,89600,0
4388,0,1024,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,6232,0,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0.464576006,12712,0,0,0,0,12712,0.0078336,32,0,0,2592,4269056,2560,0,128,0,0,8192,12672,0,-8,0,0,0,6448,66.50003052,0,12560,12047796.21,12712,0,6224,0,0,-16,-8,0,0,0,-14464,10931.2002,0,6579.200195,0,3.65072E+11,0,0,127.7813416,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,0,1888,2496,0,27.42580032,384,58820,0,2560,89600,0
4388,0,1024,128,564475264,0,0,0,0,0,0,0,3270.400146,16.52331543,0,0,0,0,0,0,0,0,0,128,0,6232,0,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0.464576006,12712,0,0,0,0,12712,0.0078336,32,0,0,2592,4269056,2560,0,128,0,0,8184,12688,0,-8,0,0,0,6452,71.00003052,0,12560,12047796.21,12712,896,6232,0,0,-16,-8,0,0,0,-14464,10931.2002,0,6579.200195,0,3.65072E+11,0,0,127.9883728,1280,0,0,0,0,0,768,6016,256,0,0,0,0,0,1152,12716,1920,2560,0,27.42580032,384,58784,0,2560,89600,0
4392,0,1024,128,564475264,0,0,0,0,0,0,0,3270.400146,16.52331543,0,0,0,0,0,0,0,0,0,128,0,6236,0,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0.495808005,12712,0,0,0,0,12712,0.0078336,32,0,0,2592,4269056,2560,0,128,0,0,8184,12688,0,-4,0,0,0,6452,71.00003052,0,12560,12047796.21,12712,896,6232,0,0,-16,-8,0,0,0,-14464,10931.2002,0,6579.200195,0,3.65072E+11,0,0,127.9883728,1280,0,0,0,0,0,768,6016,256,0,0,0,0,0,1152,12716,1920,2560,0,27.42580032,384,58784,0,2560,89600,0
4392,0,1024,128,564475264,128,-349.5,0,16.52331543,0,-31,0,3270.400146,16.52331543,16.52331543,0,0,0,0,0,0,0,0,128,0,6236,10824,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0.495808005,12712,0,0,0,12720,12712,0.0078336,32,0,3316,2592,4269056,2560,0,128,0,0,8200,12708,0,-8,0,0,0,6456,74.00003815,0,12560,12047796.21,12712,896,6236,0,0,-12,-4,0,0,0,-14464,10931.2002,0,6579.200195,0,3.65072E+11,0,0,127.7266541,1280,0,0,0,0,0,768,6016,256,0,3968,0,0,75.39404297,1152,12716,2016,2496,0,27.42580032,384,58748,0,2560,89600,8960
4396,0,1024,128,564475264,128,-349.5,0,16.52331543,0,-31,0,3270.400146,16.52331543,16.52331543,0,0,0,0,0,0,0,0,128,0,6244,10824,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0.464576006,12712,0,0,0,12720,12712,0.0078336,32,0,3316,2592,4269056,2560,0,128,0,0,8184,12688,0,-8,0,0,0,6456,74.00003815,0,12560,12047796.21,12712,896,6236,0,0,-12,-4,0,0,0,-14464,10931.2002,0,6579.200195,0,3.65072E+11,0,0,127.7266541,1280,0,0,0,0,0,768,6016,256,0,3968,0,0,75.39404297,1152,12716,2016,2496,0,27.42580032,384,58748,0,2560,89600,8960
4396,0,1024,128,564475264,128,-349.5,0,16.52331543,0,-31,0,3270.400146,16.52331543,16.52331543,0,3035.194336,0,16640,0,257.016449,8448.541016,256.0163879,128,1310.416138,6244,10824,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0.464576006,12712,0,0,0,12720,12712,0.0078336,32,0,3316,2592,4270080,2560,0,128,0,0,8184,12688,0,-8,0,0,0,6460,77.00003815,0,12560,12047796.21,12712,896,6244,0,0,-12,-8,0,0,0,-14464,10931.2002,0,6579.200195,0,3.65072E+11,0,0,127.8321228,1280,0,0,0,0,0,768,6016,256,0,3968,0,0,75.39404297,1152,12716,1952,2496,0,27.42580032,384,58712,0,2560,89600,8960
4396,0,1024,128,564475264,128,-349.5,0,16.52331543,0,-31,0,3270.400146,16.52331543,16.52331543,0,3035.194336,0,16640,0,257.016449,8448.541016,256.0163879,128,1310.416138,6248,10824,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0.312319994,12712,0,0,0,12720,12712,0.0078336,32,0,3316,2592,4270080,2560,0,128,0,0,8192,12672,0,-8,0,0,0,6460,77.00003815,0,12560,12047796.21,12712,896,6244,0,0,-12,-8,0,0,0,-14464,10931.2002,0,6579.200195,0,3.65072E+11,0,0,127.8321228,1280,0,0,0,0,0,768,6016,256,0,3968,0,0,75.39404297,1152,12716,1952,2496,0,27.42580032,384,58712,0,2560,89600,8960
4396,0,1024,128,564475264,128,-349.5,0,16.52331543,0,-31,0,3270.400146,16.52331543,16.52331543,0,3035.194336,0,16640,0,257.016449,8448.541016,256.0163879,128,1310.416138,6248,10824,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0.312319994,12712,0,0,0,12720,12712,0.0078336,32,0,3316,2592,4270080,2560,0,128,0,0,8192,12708,0,-8,0,0,0,6460,78.50003815,0,12560,12047796.21,12712,896,6248,0,0,-8,-4,0,0,0,-14464,10931.2002,0,6579.200195,0,3.65072E+11,0,0,127.8594666,1280,0,0,0,0,0,768,6016,256,0,3968,0,0,75.39404297,1152,12716,1856,2496,0,27.42580032,384,58680,0,2560,89600,8960
