ch_1,ch_10,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_11,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_12,ch_120,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_2,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_3,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_4,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_5,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_6,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_7,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_8,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_9,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049421.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049421.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049421.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153598080,0,0,0,179.0000916,0,0,12049421.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.6368103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153598080,0,0,0,179.0000916,0,0,12049421.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.6368103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153567232,0,0,0,179.0000916,0,0,12049421.35,0,0,0,0,0,0,0,5.48683E+14,2.34881E+11,0,0,0,0,0,5.48683E+14,0,0,8064,127.5821228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4228,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,5252,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249855995,12676,1.694335938,0,0,0,12756,0.0078336,32,0,0,40000,4312064,39536,3840,128,0,0,7480,14604,0,-4,153567232,88160,4368,6428,179.0000916,16.26016045,71904,12049421.35,12636,0,5816,22304,22656,3488,-12,5.48683E+14,2.34881E+11,0,17664,0,0,0,5.48683E+14,0,0,8064,127.5821228,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,3584,0,-608,-64,0,22.33595276,512,60124,0,2560,89600,0
4228,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,5252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249855995,12676,1.694335938,0,0,0,12756,0.0078336,32,0,0,40000,4312064,39536,3840,128,0,0,7512,14676,0,-4,153536384,88032,4464,6428,179.0000916,16.26016045,71904,12049421.35,12636,0,5816,22308,22656,3488,-12,5.48683E+14,2.34881E+11,0,18560,0,0,0,5.48683E+14,0,0,8064,127.2696228,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,3584,0,-608,-64,0,22.33595276,512,60124,0,2560,89600,0
4232,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,5256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249855995,12712,0,0,0,0,12724,0.0078336,32,0,0,40176,4312064,39616,3840,128,0,0,7544,14940,0,-4,153536384,87888,4576,6436,179.0000916,16.26016045,73240,12049421.35,12672,0,5740,22308,22656,5772,4,5.48683E+14,2.34881E+11,0,19456,9804.799805,0,1344,5.48683E+14,0,0,8064,127.2696228,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,3584,0,-640,32,0,22.15235901,512,59892,0,2560,89600,0
4232,0,0,128,608170368,0,0,0,0,0,0,1.749863625,3238.400146,6.32965374,0,0,0,0,0,0,0,0,0,128,0,5256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249855995,12712,0,0,0,0,12724,0.0078336,32,0,0,40176,4312064,39616,3840,128,0,0,7552,15012,0,-4,153505536,87904,4624,6436,179.1250916,16.26016045,73240,12049421.35,12672,256,5740,22308,22656,5772,4,5.48683E+14,2.34881E+11,0,19840,9804.799805,0,1344,5.48683E+14,0,0,8064,127.4532166,1280,0,0,0,0,0,768,7936,256,0,0,0,0,0,3584,12616,-640,32,0,22.15235901,512,59892,0,2560,89600,0
