ch_1,ch_10,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_11,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_12,ch_120,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_2,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_3,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_4,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_5,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_6,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_7,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_8,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_9,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12047801.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12047801.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12047801.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153428352,0,0,0,179.0000916,0,0,12047801.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.8204041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153428352,0,0,0,179.0000916,0,0,12047801.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.8204041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153397504,0,0,0,179.0000916,0,0,12047801.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65072E+11,0,0,127.6680603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4640,44,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,5172,0,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0,12960,0,0,0,0,13124,0.0078336,32,0,0,41984,4347904,41248,0,0,0,0,0,0,0,0,153397504,0,0,4956,179.0000916,14.37452793,72536,12047801.2,12888,0,5164,0,0,22428,4,0,0,0,0,0,0,0,0,3.65072E+11,0,0,127.6680603,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,3584,0,1856,1248,0,22.84767342,0,40580,0,0,0,0
4640,36,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,5172,0,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0,12960,0,0,0,0,13124,0.0078336,32,0,0,41984,4347904,41248,3840,128,0,0,7992,15116,0,28,153366656,88784,4016,4956,179.0000916,14.37452793,72536,12047801.2,12888,0,5164,22540,22656,22428,4,0,0,0,14720,0,0,0,0,3.65072E+11,0,0,127.6016541,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,3584,0,1856,1248,0,22.84767342,512,40580,0,3456,89600,0
4640,36,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,5176,0,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0,12984,0,0,0,0,13100,0.0078336,32,0,0,42032,4348928,41360,3840,128,0,0,7992,15276,0,28,153366656,88816,4024,4956,179.0000916,14.11295986,73128,12047801.2,12904,0,5164,22512,22656,23644,-4,0,0,0,14848,9408,0,1574.400024,0,3.65072E+11,0,0,127.6016541,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,3584,0,1824,1472,0,22.89845467,512,40536,0,3456,89600,0
4640,28,0,128,564823552,0,0,0,0,0,0,1.562378287,3385.600098,14.33063602,0,0,0,0,0,0,0,0,0,128,0,5176,0,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0,12984,0,0,0,0,13100,0.0078336,32,0,0,42032,4348928,41360,3840,128,0,0,8000,15240,0,28,153335808,88864,4032,4956,179.1250916,14.11295986,73128,12047801.2,12904,896,5164,22540,22656,23644,-4,0,0,0,14848,9408,21160,1574.400024,0,3.65072E+11,0,0,127.6680603,1280,0,0,0,0,0,128,6016,256,0,0,0,0,0,3584,12704,1824,1472,0,22.89845467,512,40536,0,3456,89600,0
4640,28,0,128,564823552,0,0,0,0,0,0,1.562378287,3385.600098,14.33063602,0,0,0,0,0,0,0,0,0,128,0,5176,0,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0,13008,0,0,0,0,13080,0.0078336,32,0,0,42256,4350976,41776,3840,128,0,0,8000,15472,0,28,153335808,88704,4124,4956,179.1250916,14.11295986,74096,12047801.2,13012,896,5164,22668,22656,24664,4,0,0,0,15616,9408,21160,1574.400024,0,3.65072E+11,0,0,127.6680603,1280,0,0,0,0,0,128,6016,256,0,0,0,0,0,3584,12704,1728,1184,0,22.78907967,512,40492,0,3456,89600,0
4640,48,0,128,564823552,128,-349.5,0,14.33063507,0,-31,1.562378287,3385.600098,14.33063602,14.33074665,0,0,0,0,0,0,0,0,128,0,5176,10076,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0,13008,0,0,22960,32056,13080,0.0078336,32,0,3592,42256,4350976,41776,3840,128,0,0,8000,15224,0,28,153304960,88784,4116,4956,179.1250916,14.11295986,74096,12047801.2,13012,896,5164,22668,22656,24664,4,0,0,0,15616,9408,21160,1574.400024,0,3.65072E+11,0,0,127.8204041,1280,0,0,0,0,0,128,6016,256,0,3968,0,0,63.98655701,3584,12704,1728,1184,0,22.78907967,512,40492,0,3456,89600,8284
4644,48,0,128,564823552,128,-349.5,0,14.33063507,0,-31,1.562378287,3385.600098,14.33063602,14.33074665,0,0,0,0,0,0,0,0,128,0,5176,10076,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0,13084,0,0,22960,32056,13080,0.0078336,32,0,3592,42416,4353024,41968,3840,128,0,0,8008,15256,0,28,153304960,89104,4008,4956,179.1250916,13.89433575,72832,12047801.2,13012,896,5164,22664,22656,25588,16,0,0,0,14592,9408,21160,1574.400024,0,3.65072E+11,0,0,127.8204041,1280,0,0,0,0,0,128,6016,256,0,3968,0,0,63.98655701,3584,12704,1792,1696,0,22.91017342,512,40444,0,3456,89600,8284
4644,24,0,128,564823552,128,-349.5,0,14.33063507,0,-31,1.562378287,3385.600098,14.33063602,14.33074665,0,1882.120483,0,16640,0,257.016449,14848.9502,256.0163879,128,1310.416138,5176,10076,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0,13084,0,0,22960,32056,13080,0.0078336,32,0,3592,42416,4353024,41968,3840,128,0,0,8000,15080,0,28,153274112,89072,4036,4956,179.1250916,13.89433575,72832,12047801.2,13012,896,5164,22604,22656,25588,16,0,0,0,14720,9408,21160,1574.400024,0,3.65072E+11,0,0,127.7774353,1280,0,0,0,0,0,128,6016,256,0,3968,0,0,63.98655701,3584,12704,1792,1696,0,22.91017342,512,40444,0,3456,89600,8284
4644,24,0,128,564823552,128,-349.5,0,14.33063507,0,-31,1.562378287,3385.600098,14.33063602,14.33074665,0,1882.120483,0,16640,0,257.016449,14848.9502,256.0163879,128,1310.416138,5176,10076,0,0,0,0,0,0,0,260.7503967,0,0,2044.003174,0,0,0,0,0,0,0,0,13096,0,0,22960,32056,13124,0.0078336,32,0,3592,42336,4353024,41920,3840,128,0,0,8000,14816,0,28,153274112,89072,4048,4956,179.1250916,13.89433575,74168,12047801.2,12992,896,5168,22632,22656,26384,12,0,0,0,14848,9408,21160,1574.400024,0,3.65072E+11,0,0,127.7774353,1280,0,0,0,0,0,128,6016,256,0,3968,0,0,63.98655701,3584,12704,1664,1280,0,22.82423592,512,40400,0,3456,89600,8284
