ch_1,ch_10,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_11,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_12,ch_120,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_2,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_3,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_4,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_5,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_6,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_7,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_8,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_9,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049376.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049376.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049376.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.00002289,0,0,12049376.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.8399353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.00002289,0,0,12049376.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.8399353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.00002289,0,0,12049376.04,0,0,0,0,0,0,0,5.48688E+14,2.85213E+11,0,0,0,0,0,5.48684E+14,5.48714E+11,0,-16384,127.9961853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,0,1024,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,4412,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683200002,12608,5.520256042,0,0,0,12608,0.0039168,48,0,0,2608,4207616,2560,0,128,0,0,4864,12592,0,-4,0,0,0,4144,50.00002289,0,12704,12049376.04,12624,0,4416,0,0,4,-4,5.48688E+14,2.85213E+11,0,-14464,0,0,0,5.48684E+14,5.48714E+11,0,-16384,127.9961853,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,3744,0,27.42580032,384,58684,0,2560,89600,0
3244,0,1024,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,4420,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655871987,12608,2.459519863,0,0,0,12608,0.0039168,48,0,0,2608,4207616,2560,0,128,0,0,4888,12608,0,-4,0,0,0,4144,53.0000267,0,12704,12049376.04,12624,0,4416,0,0,4,-4,5.48688E+14,2.85213E+11,0,-14464,0,0,0,5.48684E+14,5.48714E+11,0,-16384,127.6055603,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,3744,0,27.42580032,384,58684,0,2560,89600,0
3244,0,1024,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,4420,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655871987,12608,2.459519863,0,0,0,12608,0.0039168,48,0,0,2608,4207616,2560,0,128,0,0,4856,12624,0,-4,0,0,0,4148,53.0000267,0,12704,12049376.04,12624,0,4424,0,0,8,-4,5.48688E+14,2.85213E+11,0,-14464,9753.600586,0,1382.400024,5.48684E+14,5.48714E+11,0,-16384,127.6055603,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,3680,0,27.42580032,384,58520,0,2560,89600,0
3248,0,1024,128,604717696,0,0,0,0,0,0,0,3353.600098,7.592140198,0,0,0,0,0,0,0,0,0,128,0,4428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683200002,12608,0,0,0,0,12608,0.0039168,48,0,0,2608,4207616,2560,0,128,0,0,4856,12608,0,-4,0,0,0,4148,56.0000267,0,12704,12049376.04,12624,896,4424,0,0,8,-4,5.48688E+14,2.85213E+11,0,-14464,9753.600586,0,1382.400024,5.48684E+14,5.48714E+11,0,-16384,127.9180603,1280,0,0,0,0,0,768,7808,768,0,0,0,0,0,0,12612,1440,3680,0,27.42580032,384,58520,0,2560,89600,0
3248,0,1024,128,604717696,128,-349.5,0,7.592140198,0,-31,0,3353.600098,7.592140198,7.592140198,0,0,0,0,0,0,0,0,128,0,4428,7232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683200002,12608,0,0,0,12736,12608,0.0039168,48,0,3120,2608,4207616,2560,0,128,0,0,4872,12608,0,-4,0,0,0,4152,56.0000267,0,12704,12049376.04,12624,896,4432,0,0,8,-4,5.48688E+14,2.85213E+11,0,-14464,9753.600586,0,1382.400024,5.48684E+14,5.48714E+11,0,-16384,127.9180603,1280,0,0,0,0,0,768,7808,768,0,3968,0,0,29.42054367,0,12612,800,3680,0,27.42580032,384,58356,0,2560,89600,7656
3252,0,1024,128,604717696,128,-349.5,0,7.592140198,0,-31,0,3353.600098,7.592140198,7.592140198,0,0,0,0,0,0,0,0,128,0,4436,7232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655871987,12608,0,0,0,12736,12608,0.0039168,48,0,3120,2608,4207616,2560,0,128,0,0,4864,12608,0,-4,0,0,0,4152,59.0000267,0,12704,12049376.04,12624,896,4432,0,0,8,-4,5.48688E+14,2.85213E+11,0,-14464,9753.600586,0,1382.400024,5.48684E+14,5.48714E+11,0,-16384,127.6133728,1280,0,0,0,0,0,768,7808,768,0,3968,0,0,29.42054367,0,12612,800,3680,0,27.42580032,384,58356,0,2560,89600,7656
