ch_1,ch_10,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_11,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_12,ch_120,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_2,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_3,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_4,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_5,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_6,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_7,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_8,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_9,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049279.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049279.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049279.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.0000916,0,0,12049279.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9805603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.0000916,0,0,12049279.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.9805603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.0000916,0,0,12049279.15,0,0,0,0,0,0,0,5.48683E+14,2.34881E+11,0,0,0,0,0,5.48683E+14,0,0,8064,127.0586853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,8,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312319994,12780,0,0,0,0,12720,0.0078336,32,0,0,11808,4247552,11312,0,0,0,0,0,0,0,0,0,0,0,4212,179.0000916,127.9223633,12000,12049279.15,12720,0,4380,0,0,468,12,5.48683E+14,2.34881E+11,0,0,0,0,0,5.48683E+14,0,0,8064,127.0586853,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,1472,0,7.296880245,0,55284,0,0,0,0
3984,12,1152,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312319994,12780,0,0,0,0,12720,0.0078336,32,0,0,11808,4247552,11312,2560,128,0,0,4768,12540,0,0,0,27184,20480,4212,179.0000916,127.9223633,12000,12049279.15,12720,0,4380,20480,20480,468,12,5.48683E+14,2.34881E+11,0,140800,0,0,0,5.48683E+14,0,0,8064,127.0860291,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,1472,0,7.296880245,384,55284,0,3456,91120,0
3984,12,1152,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312319994,12596,0,0,0,0,12800,0.0078336,48,0,0,13296,4247552,12736,2560,128,0,0,4768,13392,0,0,0,26976,20480,4212,179.0000916,127.9223633,12000,12049279.15,12628,0,4384,20480,20480,660,12,5.48683E+14,2.34881E+11,0,140800,9856,0,2304,5.48683E+14,0,0,8064,127.0860291,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,1600,0,6.773442268,384,55764,0,3456,91424,0
3984,12,1152,128,602771328,0,0,0,0,0,0,89.5555191,3008,2.339862108,0,0,0,0,0,0,0,0,0,128,0,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312319994,12596,0,0,0,0,12800,0.0078336,48,0,0,13296,4247552,12736,2560,128,0,0,4768,12932,0,8,0,27184,20480,4212,179.0000916,127.9223633,12000,12049279.15,12628,256,4384,20480,20480,660,12,5.48683E+14,2.34881E+11,0,140800,9856,6848,2304,5.48683E+14,0,0,8064,127.0313416,1280,0,0,0,0,0,128,7808,512,0,0,0,0,0,0,12720,512,1600,0,6.773442268,384,55764,0,3456,91728,0
