ch_1,ch_10,ch_100,ch_101,ch_102,ch_103,ch_104,ch_105,ch_106,ch_107,ch_108,ch_109,ch_11,ch_110,ch_111,ch_112,ch_113,ch_114,ch_115,ch_116,ch_117,ch_118,ch_119,ch_12,ch_120,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_2,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27,ch_28,ch_29,ch_3,ch_30,ch_31,ch_32,ch_33,ch_34,ch_35,ch_36,ch_37,ch_38,ch_39,ch_4,ch_40,ch_41,ch_42,ch_43,ch_44,ch_45,ch_46,ch_47,ch_48,ch_49,ch_5,ch_50,ch_51,ch_52,ch_53,ch_54,ch_55,ch_56,ch_57,ch_58,ch_59,ch_6,ch_60,ch_61,ch_62,ch_63,ch_64,ch_65,ch_66,ch_67,ch_68,ch_69,ch_7,ch_70,ch_71,ch_72,ch_73,ch_74,ch_75,ch_76,ch_77,ch_78,ch_79,ch_8,ch_80,ch_81,ch_82,ch_83,ch_84,ch_85,ch_86,ch_87,ch_88,ch_89,ch_9,ch_90,ch_91,ch_92,ch_93,ch_94,ch_95,ch_96,ch_97,ch_98,ch_99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049184.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049184.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12049184.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153598080,0,0,0,179.1250916,0,0,12049184.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.5977325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153598080,0,0,0,179.1250916,0,0,12049184.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.5977325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153598080,0,0,0,179.1250916,0,0,12049184.06,0,0,0,0,0,0,0,5.48683E+14,2.34881E+11,0,0,0,0,0,5.48683E+14,0,0,8064,109.6250763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,28,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,5036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13616,0,0,0,0,12876,0,240,0,0,40576,0,0,0,0,0,0,0,0,0,0,153598080,0,0,0,179.1250916,0,0,12049184.06,0,0,0,0,0,0,0,5.48683E+14,2.34881E+11,0,0,0,0,0,5.48683E+14,0,0,8064,109.6250763,1280,0,0,281.4992676,0,281.4992676,0,0,0,0,0,0,0,0,1152,0,0,0,0,22.00392151,0,0,0,0,0,0
2788,52,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,5036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13616,0,0,0,0,12876,0,240,0,0,40576,4227072,40064,3870,128,0,3776,12000,15084,0,0,153598080,90624,4488,8176,179.1250916,15.56915188,73536,12049184.06,13548,0,5664,23620,22792,26720,36,5.48683E+14,2.34881E+11,0,18304,0,0,0,5.48683E+14,0,0,8064,109.5977325,1280,0,0,281.4992676,0,281.4992676,0,0,0,0,0,0,0,0,1152,0,1376,2304,0,22.00392151,3200,39924,0,3456,91392,0
2788,52,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,5032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13628,0,0,0,0,12900,0,240,0,0,40848,4227072,40064,3870,128,0,4016,12000,14960,0,0,153598080,90624,4512,8176,179.1250916,15.56915188,73536,12049184.06,13548,0,5664,23468,22792,26720,36,5.48683E+14,2.34881E+11,0,18560,9971.200195,0,3366.400146,5.48683E+14,0,0,8064,109.5977325,1280,0,0,281.4992676,0,281.4992676,0,0,0,0,0,0,0,0,1152,0,1376,2304,0,22.07423401,3200,39924,0,3456,91392,0
2788,32,0,128,602066816,0,0,0,0,0,0,1.687368512,3552,13.12469578,0,0,0,0,0,0,0,0,0,128,0,5032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13628,0,0,0,0,12900,0,240,0,0,40848,4226048,39808,3870,128,0,3696,12000,15172,0,0,153598080,90720,4496,8176,179.1250916,16.7286396,71720,12049184.06,13444,256,5660,23444,22804,26720,28,5.48683E+14,2.34881E+11,0,18432,9971.200195,26704,3366.400146,5.48683E+14,0,0,8064,109.7266388,1280,128,256,281.4992676,0,281.4992676,0,7680,256,0,0,0,0,0,1152,12708,1408,2144,0,22.07423401,3200,39904,0,3456,91392,0
2784,32,0,128,602066816,0,0,0,0,0,0,1.687368512,3552,13.12469578,0,0,0,0,0,0,0,0,0,128,0,5032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13616,0,0,0,0,12876,0,240,0,0,40800,4226048,39808,3870,128,0,3824,11992,15420,0,0,153598080,90720,4520,8176,179.1250916,16.7286396,71720,12049184.06,13444,256,5660,23508,22804,26720,28,5.48683E+14,2.34881E+11,0,18560,9971.200195,26704,3366.400146,5.48683E+14,0,0,8064,109.7266388,1280,128,256,281.4992676,0,281.4992676,0,7680,256,0,0,0,0,0,1152,12708,1408,2144,0,22.06251526,3200,39904,0,3456,91392,0
2784,48,0,128,602066816,0,-349.5,0,13.12457657,128,-31,1.687368512,3552,13.12469578,13.12469673,0,0,0,0,0,0,0,0,128,0,5032,11236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13616,0,0,29776,38600,12876,0,240,0,2180,40800,4227072,39888,3870,128,0,4000,12000,15580,0,0,153598080,90704,4548,8176,179.1250916,16.7286396,73168,12049184.06,13512,256,5656,23564,22800,26732,20,5.48683E+14,2.34881E+11,0,18816,9971.200195,26704,3366.400146,5.48683E+14,0,0,8064,109.7266388,1280,128,256,281.4992676,0,281.4992676,0,7680,256,0,3968,0,0,58.28672028,1152,12708,1312,2272,0,22.06251526,3200,39880,0,3456,91392,10736
2784,48,0,128,602066816,0,-349.5,0,13.12457657,128,-31,1.687368512,3552,13.12469578,13.12469673,0,0,0,0,0,0,0,0,128,0,5028,11236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13536,0,0,29776,38600,12832,0,240,0,2180,40320,4227072,39888,3870,128,0,3664,12000,15668,0,0,153598080,90720,4560,8176,179.1250916,16.7286396,73168,12049184.06,13512,256,5656,23508,22804,26732,20,5.48683E+14,2.34881E+11,0,18944,9971.200195,26704,3366.400146,5.48683E+14,0,0,8064,109.7266388,1280,128,256,281.4992676,0,281.4992676,0,7680,256,0,3968,0,0,58.28672028,1152,12708,1312,2272,0,22.04298401,3200,39880,0,3456,91392,10736
2784,28,0,128,602066816,0,-349.5,0,13.12457657,128,-31,1.687368512,3552,13.12469578,13.12469673,0,2095.134033,480.0307312,128,128,1067.068359,1280.081909,2889.185059,128,639.9590454,5028,11236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13536,0,0,29776,38600,12832,0,240,0,2180,40320,4226048,39728,3870,128,0,3984,12000,15560,0,0,153598080,90624,4620,8176,179.1250916,16.7286396,71424,12049184.06,13444,256,5652,23440,22792,26740,12,5.48683E+14,2.34881E+11,0,19456,9971.200195,26704,3366.400146,5.48683E+14,0,0,8064,109.5977325,1280,128,256,281.4992676,0,281.4992676,0,7680,256,0,3968,0,0,58.28672028,1152,12708,1152,2240,0,22.04298401,3200,39860,0,3456,91392,10736
2784,28,0,128,602066816,0,-349.5,0,13.12457657,128,-31,1.687368512,3552,13.12469578,13.12469673,0,2095.134033,480.0307312,128,128,1067.068359,1280.081909,2889.185059,128,639.9590454,5024,11236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13604,0,0,29776,38600,12884,0,240,0,2180,40720,4226048,39728,3870,128,0,3856,12000,15348,0,0,153598080,90768,4580,8176,179.1250916,16.7286396,71424,12049184.06,13444,256,5652,23508,22808,26740,12,5.48683E+14,2.34881E+11,0,19072,9971.200195,26704,3366.400146,5.48683E+14,0,0,8064,109.5977325,1280,128,256,281.4992676,0,281.4992676,0,7680,256,0,3968,0,0,58.28672028,1152,12708,1152,2240,0,21.97657776,3200,39860,0,3456,91392,10736
2784,48,0,128,602066816,0,-349.5,0,13.12457657,128,-31,1.687368512,3552,13.12469578,13.12469673,0,2095.134033,480.0307312,128,128,1067.068359,1280.081909,2889.185059,128,639.9590454,5024,11236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13604,0,0,29776,38600,12884,0,240,0,2180,40720,4228096,40192,3870,128,0,3808,12000,15028,0,0,153598080,90944,4528,8176,179.1250916,16.99020767,73024,12049184.06,13532,256,5652,23604,22832,26760,20,5.48683E+14,2.34881E+11,0,18688,9971.200195,26704,3366.400146,5.48683E+14,0,0,8064,109.418045,1280,128,256,281.4992676,0,281.4992676,0,7680,256,0,3968,0,0,58.28672028,1152,12708,1408,2272,0,21.97657776,3200,39840,0,3456,91392,10736
2784,48,0,128,602066816,0,-349.5,0,13.12457657,128,-31,1.687368512,3552,13.12469578,13.12469673,0,2095.134033,480.0307312,128,128,1067.068359,1280.081909,2889.185059,128,639.9590454,5024,11236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13548,0,0,29776,38600,12904,0,224,0,2180,41088,4228096,40192,3870,128,0,3952,11992,15172,0,0,153598080,91056,4496,8176,179.1250916,16.99020767,73024,12049184.06,13532,256,5652,23480,22848,26760,20,5.48683E+14,2.34881E+11,0,18432,7014.399902,26704,3200,5.48683E+14,0,0,8064,109.418045,1280,128,256,281.4992676,0,281.4992676,0,7680,256,0,3968,0,0,58.28672028,1152,12708,1408,2272,0,22.12110901,3200,39840,0,3456,91392,10736
2784,32,0,128,602066816,0,-349.5,0,13.12457657,128,-31,1.687368512,3552,13.12469578,13.12469673,0,2095.134033,480.0307312,128,128,1067.068359,1280.081909,2889.185059,128,639.9590454,5024,11236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13548,0,0,29776,38600,12904,0,224,0,2180,41088,4227072,40064,3868,128,0,3936,12000,15260,0,0,153598080,91120,4480,8176,179.1250916,16.99020767,72832,12049184.06,13460,256,5648,23484,22856,26772,28,5.48683E+14,2.34881E+11,0,18304,7014.399902,26704,3200,5.48683E+14,0,0,8064,109.5977325,1280,128,256,281.4992676,0,281.4992676,0,7680,256,0,3968,0,0,58.28672028,1152,12708,1472,2336,0,22.12110901,3200,39820,0,3456,91392,10736
